filepath,directory,filename,title,word_count,file_size,last_modified,framework,platforms,content_type,audience,has_frontmatter,internal_links,external_links,relative_links
hub/apps/develop/data-binding/function-bindings.md,hub/apps/develop/data-binding,function-bindings.md,Functions in x:Bind with WinUI,909,7305,1758048952.33545,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,1,0,0
hub/apps/develop/data-binding/data-binding-in-depth.md,hub/apps/develop/data-binding,data-binding-in-depth.md,Windows data binding in depth,6995,67938,1758048952.3352451,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,5,10,0
hub/apps/develop/data-binding/data-binding-and-mvvm.md,hub/apps/develop/data-binding,data-binding-and-mvvm.md,Windows data binding and MVVM,924,6663,1758048952.3350542,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,2,7,0
hub/apps/develop/data-binding/index.md,hub/apps/develop/data-binding,index.md,Data binding in Windows apps,386,2721,1758048952.3363907,windows-app-sdk,"windows-10,windows-11",overview,intermediate,True,6,0,0
hub/apps/develop/data-binding/data-binding-overview.md,hub/apps/develop/data-binding,data-binding-overview.md,Windows Data Binding Overview for Developers,1774,15961,1758048952.3353765,windows-app-sdk,"windows-10,windows-11",tutorial,intermediate,True,3,0,0
hub/apps/develop/data-binding/bind-to-hierarchical-data-and-create-a-master-details-view.md,hub/apps/develop/data-binding,bind-to-hierarchical-data-and-create-a-master-details-view.md,Bind hierarchical data and create a master/details view with Windows App SDK,909,9804,1758048952.334992,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,2,1,0
hub/apps/develop/win2d/offscreen-drawing.md,hub/apps/develop/win2d,offscreen-drawing.md,Offscreen drawing,388,3122,1758048952.608874,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,3,0
hub/apps/develop/win2d/premultiplied-alpha.md,hub/apps/develop/win2d,premultiplied-alpha.md,Premultiplied alpha,789,5290,1758048952.6089785,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,4,0
hub/apps/develop/win2d/using-win2d-without-built-in-controls.md,hub/apps/develop/win2d,using-win2d-without-built-in-controls.md,Using Win2D without built-in controls,1100,10408,1758048952.6093001,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,2,21,0
hub/apps/develop/win2d/interop.md,hub/apps/develop/win2d,interop.md,Interop with Direct2D,1402,14068,1758048952.608673,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,0,28,0
hub/apps/develop/win2d/handling-device-lost.md,hub/apps/develop/win2d,handling-device-lost.md,Handling device lost,570,4632,1758048952.6008582,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,1,9,0
hub/apps/develop/win2d/custom-effects.md,hub/apps/develop/win2d,custom-effects.md,Implementing custom effects,5329,39954,1758048952.6004941,windows-app-sdk,"windows-10,windows-11",tutorial,advanced,True,0,19,0
hub/apps/develop/win2d/bitmap-block-compression.md,hub/apps/develop/win2d,bitmap-block-compression.md,Bitmap block compression,623,4239,1758048952.6002932,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,3,0
hub/apps/develop/win2d/pixel-formats.md,hub/apps/develop/win2d,pixel-formats.md,Pixel formats,544,4329,1758048952.6089242,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,5,0
hub/apps/develop/win2d/avoiding-memory-leaks.md,hub/apps/develop/win2d,avoiding-memory-leaks.md,Avoiding memory leaks,826,5579,1758048952.6002362,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,5,0
hub/apps/develop/win2d/quick-start.md,hub/apps/develop/win2d,quick-start.md,Build a simple Win2D app,2393,19990,1758048952.609092,windows-app-sdk,"windows-10,windows-11",tutorial,advanced,True,2,19,0
hub/apps/develop/win2d/dpi-and-dips.md,hub/apps/develop/win2d,dpi-and-dips.md,DPI and DIPs,1865,14519,1758048952.6005893,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,29,0
hub/apps/develop/win2d/effect-precision-and-clamping.md,hub/apps/develop/win2d,effect-precision-and-clamping.md,Effect precision and clamping,1358,9554,1758048952.6007035,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,0,4,0
hub/apps/develop/win2d/index.md,hub/apps/develop/win2d,index.md,Overview of Win2D,404,2786,1758048952.6085873,windows-app-sdk,"windows-10,windows-11",tutorial,advanced,True,3,4,0
hub/apps/develop/win2d/choosing-control-resolution.md,hub/apps/develop/win2d,choosing-control-resolution.md,Choosing control resolution,904,6128,1758048952.6003969,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,1,1,0
hub/apps/develop/win2d/features.md,hub/apps/develop/win2d,features.md,Features,314,5743,1758048952.600759,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,2,35,0
hub/apps/develop/win2d/loading-resources-outside-of-createresources.md,hub/apps/develop/win2d,loading-resources-outside-of-createresources.md,Loading resources outside of CreateResources,1337,11393,1758048952.6088226,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,0,1,0
hub/apps/develop/win2d/in-a-core-app.md,hub/apps/develop/win2d,in-a-core-app.md,Win2D in a Core App project,603,5647,1758048952.6085382,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,4,4,0
hub/apps/develop/win2d/hellowin2dworld.md,hub/apps/develop/win2d,hellowin2dworld.md,"Win2D ""Hello, World!"" quickstart",582,5595,1758048952.6009145,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,3,0,0
hub/apps/develop/security/windows-hello.md,hub/apps/develop/security,windows-hello.md,Windows Hello,5287,35849,1758048952.5829058,unknown,cross-version,guide,advanced,True,4,3,0
hub/apps/develop/security/reference.md,hub/apps/develop/security,reference.md,Reference for passkeys,269,2284,1758048952.5821629,unknown,windows-11,reference,intermediate,True,1,6,0
hub/apps/develop/security/implement.md,hub/apps/develop/security,implement.md,Implement passkeys,600,4468,1758048952.581796,unknown,cross-version,guide,intermediate,True,3,9,0
hub/apps/develop/security/tools-libraries.md,hub/apps/develop/security,tools-libraries.md,Tools and libraries for passkeys,611,5136,1758048952.5824666,unknown,cross-version,guide,advanced,True,2,20,0
hub/apps/develop/security/intro.md,hub/apps/develop/security,intro.md,Intro to passkeys,730,4817,1758048952.5819323,unknown,cross-version,guide,intermediate,True,4,3,0
hub/apps/develop/security/index.md,hub/apps/develop/security,index.md,Security and identity,890,6549,1758048952.5818758,windows-app-sdk,cross-version,overview,intermediate,True,17,1,3
hub/apps/develop/security/third-party.md,hub/apps/develop/security,third-party.md,Plugin passkey manager support,460,3524,1758048952.582412,windows-app-sdk,windows-11,guide,advanced,True,0,3,0
hub/apps/develop/security/fingerprint-biometrics.md,hub/apps/develop/security,fingerprint-biometrics.md,Fingerprint biometrics,586,6895,1758048952.5430489,uwp,cross-version,guide,intermediate,True,0,1,0
hub/apps/develop/security/design.md,hub/apps/develop/security,design.md,Design guidelines for passkeys,775,5338,1758048952.5429802,unknown,cross-version,guide,advanced,True,2,3,0
hub/apps/develop/security/windows-hello-login.md,hub/apps/develop/security,windows-hello-login.md,Create a Windows Hello login app,5426,49712,1758048952.5828018,windows-app-sdk,"windows-10,windows-11",tutorial,intermediate,True,4,0,0
hub/apps/develop/security/share-certificates.md,hub/apps/develop/security,share-certificates.md,Share certificates between Windows apps,1992,18064,1758048952.5822258,windows-app-sdk,cross-version,tutorial,beginner,True,2,3,0
hub/apps/develop/security/credential-locker.md,hub/apps/develop/security,credential-locker.md,Credential locker for Windows apps,901,7487,1758048952.5428998,uwp,cross-version,guide,intermediate,True,0,1,0
hub/apps/develop/security/oauth2.md,hub/apps/develop/security,oauth2.md,Implement OAuth 2.0 functionality in Windows apps,1088,12616,1758048952.5821133,windows-app-sdk,cross-version,guide,intermediate,True,0,7,0
hub/apps/develop/security/smart-cards.md,hub/apps/develop/security,smart-cards.md,Using smart cards in Windows apps,1567,14665,1758048952.5823205,uwp,windows-10,guide,intermediate,True,0,1,0
hub/apps/develop/security/use-cases.md,hub/apps/develop/security,use-cases.md,Use cases for passkeys,2403,16852,1758048952.5825248,unknown,cross-version,guide,intermediate,True,2,2,0
hub/apps/develop/security/windows-hello-auth-service.md,hub/apps/develop/security,windows-hello-auth-service.md,Create a Windows Hello login service,6304,60289,1758048952.5826712,unknown,"windows-10,windows-11",tutorial,intermediate,True,4,0,0
hub/apps/develop/launch/create-and-register-a-background-task.md,hub/apps/develop/launch,create-and-register-a-background-task.md,Working with background tasks in Windows apps,1525,16045,1758048952.4161806,uwp,"windows-10,windows-11",guide,intermediate,True,1,3,0
hub/apps/develop/launch/launch-settings-app.md,hub/apps/develop/launch,launch-settings-app.md,Launch the Windows Settings app,2619,22483,1758048952.4204993,uwp,"windows-10,windows-11",guide,advanced,True,5,2,1
hub/apps/develop/launch/launch-store-app.md,hub/apps/develop/launch,launch-store-app.md,Using ms-windows-store URIs in Windows apps,743,6034,1758048952.421744,unknown,"windows-10,windows-11",guide,intermediate,True,1,0,0
hub/apps/develop/launch/handle-file-activation.md,hub/apps/develop/launch,handle-file-activation.md,Handle file activation in a Windows app,1271,9353,1758048952.416304,uwp,"windows-10,windows-11",guide,intermediate,True,5,1,1
hub/apps/develop/launch/launch-snipping-tool.md,hub/apps/develop/launch,launch-snipping-tool.md,Launch Snipping Tool,2040,21110,1758048952.4205983,unknown,windows-11,guide,intermediate,True,2,1,0
hub/apps/develop/launch/launch-default-app.md,hub/apps/develop/launch,launch-default-app.md,Launch the default Windows app for a URI,2291,16650,1758048952.4201639,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,10,1,1
hub/apps/develop/launch/index.md,hub/apps/develop/launch,index.md,Launching Windows apps and managing background tasks,572,3790,1758048952.4200766,windows-app-sdk,"windows-10,windows-11",overview,intermediate,True,12,0,2
hub/apps/develop/launch/launch-screen-snipping.md,hub/apps/develop/launch,launch-screen-snipping.md,Launch screen snipping from a Windows app,632,5640,1758048952.4204082,unknown,"windows-10,windows-11",guide,intermediate,True,2,0,0
hub/apps/develop/launch/launch-people-app.md,hub/apps/develop/launch,launch-people-app.md,Launch the People app in Windows,1002,10561,1758048952.4203482,unknown,"windows-10,windows-11",guide,intermediate,True,2,0,0
hub/apps/develop/launch/reserved-uri-scheme-names.md,hub/apps/develop/launch,reserved-uri-scheme-names.md,Reserved file and URI scheme names in Windows,997,5667,1758048952.4219248,unknown,"windows-10,windows-11",guide,intermediate,True,2,0,0
hub/apps/develop/launch/launch-the-default-app-for-a-file.md,hub/apps/develop/launch,launch-the-default-app-for-a-file.md,Launch the default Windows app for a file,2234,20741,1758048952.4218545,uwp,windows-10,guide,intermediate,True,2,0,0
hub/apps/develop/launch/handle-uri-activation.md,hub/apps/develop/launch,handle-uri-activation.md,Handle URI activation with a Windows app,1612,11974,1758048952.4164414,uwp,"windows-10,windows-11",guide,intermediate,True,5,2,1
hub/apps/develop/launch/web-to-app-linking.md,hub/apps/develop/launch,web-to-app-linking.md,Enable apps for websites using app URI handlers,1584,11296,1758048952.4220665,uwp,"windows-10,windows-11",guide,intermediate,True,1,1,0
hub/apps/develop/launch/launch-default-apps-settings.md,hub/apps/develop/launch,launch-default-apps-settings.md,Launch the Default Apps settings page,555,4359,1758048952.420255,windows-app-sdk,windows-11,guide,intermediate,True,3,0,0
hub/apps/develop/camera/camera-quickstart-winui3.md,hub/apps/develop/camera,camera-quickstart-winui3.md,Show the camera preview in a WinUI 3 app,1196,11077,1758048952.3309498,windows-app-sdk,cross-version,quickstart,intermediate,True,0,1,0
hub/apps/develop/camera/process-audio-frames-with-mediaframereader.md,hub/apps/develop/camera,process-audio-frames-with-mediaframereader.md,Process audio frames with MediaFrameReader,963,9132,1758048952.3319278,unknown,windows-10,guide,intermediate,True,4,1,0
hub/apps/develop/camera/camera-profiles.md,hub/apps/develop/camera,camera-profiles.md,Discover and select camera capabilities with camera profiles,939,9288,1758048952.3308542,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,3,0,0
hub/apps/develop/camera/camera-privacy-setting.md,hub/apps/develop/camera,camera-privacy-setting.md,Handle the Windows camera privacy setting,687,5901,1758048952.3307633,windows-app-sdk,windows-10,guide,intermediate,True,0,0,0
hub/apps/develop/camera/camera.md,hub/apps/develop/camera,camera.md,Camera,767,6911,1758048952.331042,windows-app-sdk,windows-10,guide,advanced,True,18,9,1
hub/apps/develop/camera/detect-audio-level-changes.md,hub/apps/develop/camera,detect-audio-level-changes.md,Detect and respond to audio level changes by the system,374,3524,1758048952.331574,windows-app-sdk,windows-10,guide,intermediate,True,2,0,0
hub/apps/develop/camera/process-media-frames-with-mediaframereader.md,hub/apps/develop/camera,process-media-frames-with-mediaframereader.md,Process media frames with MediaFrameReader,3971,38057,1758048952.3320267,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,6,3,0
hub/apps/develop/camera/hdr-low-light-photo-capture.md,hub/apps/develop/camera,hdr-low-light-photo-capture.md,High dynamic range (HDR) and low-light photo capture,1569,17606,1758048952.3317404,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,3,1,0
hub/apps/develop/camera/launch-camera-settings.md,hub/apps/develop/camera,launch-camera-settings.md,Launch the camera settings page,279,2211,1758048952.3318257,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,0,0,0
hub/apps/develop/camera/variable-photo-sequence.md,hub/apps/develop/camera,variable-photo-sequence.md,Variable photo sequence,898,9936,1758048952.332372,unknown,"windows-10,windows-11",guide,advanced,True,4,0,0
hub/apps/develop/camera/capture-device-controls-for-video-capture.md,hub/apps/develop/camera,capture-device-controls-for-video-capture.md,Manual camera controls for video capture,844,8076,1758048952.3313034,windows-app-sdk,windows-10,guide,advanced,True,5,0,0
hub/apps/develop/camera/basic-photo-capture.md,hub/apps/develop/camera,basic-photo-capture.md,"Basic photo, video, and audio capture with MediaCapture",1197,13724,1758048952.3307035,windows-app-sdk,cross-version,guide,advanced,True,3,0,0
hub/apps/develop/camera/capture-device-controls-for-photo-and-video-capture.md,hub/apps/develop/camera,capture-device-controls-for-photo-and-video-capture.md,Manual camera controls for photo and video capture,4245,43017,1758048952.331235,windows-app-sdk,windows-10,guide,advanced,True,6,0,0
hub/apps/develop/camera/set-media-encoding-properties.md,hub/apps/develop/camera,set-media-encoding-properties.md,"Set format, resolution, and frame rate for MediaCapture",1059,8841,1758048952.3322716,windows-app-sdk,"windows-10,windows-11",guide,intermediate,True,1,0,0
hub/apps/develop/camera/connect-to-remote-cameras.md,hub/apps/develop/camera,connect-to-remote-cameras.md,Connect to remote cameras,474,5006,1758048952.331523,windows-app-sdk,windows-10,guide,advanced,True,4,1,0
hub/apps/develop/camera/cameracaptureui.md,hub/apps/develop/camera,cameracaptureui.md,Capture photos and video in a desktop app with the Windows built-in camera UI,813,8377,1758048952.331135,windows-app-sdk,cross-version,guide,intermediate,True,1,0,0
hub/apps/develop/camera/scene-analysis-for-media-capture.md,hub/apps/develop/camera,scene-analysis-for-media-capture.md,Effects for analyzing camera frames,1229,13133,1758048952.3321302,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,6,1,0
